345522,Eric Telliez,0.585413541871207,139,2016-07-06 21:01:55.707,
344509,Lishan Zhang,0.585019648210479,140,2016-07-04 01:42:14.857,
324004,Alexandru Papiu,0.584978055270579,141,2016-07-04 17:02:10.113,
340676,Michael Hartman,0.584918183124352,142,2016-07-06 22:40:20.897,
334509,sagol,0.584764397682721,143,2016-06-29 16:36:08.757,
340056,Siddharth Chandrakant,0.584692016672806,144,2016-07-06 11:24:12.077,
330470,musicmilif,0.584654218991852,145,2016-07-06 06:28:46.250,
324377,Kele XU,0.584627497270714,146,2016-07-05 13:39:35.200,
326586,Abhishek Gupta,0.584493501393612,147,2016-07-06 23:24:04.917,
326098,Willie Liao,0.584428517265899,148,2016-07-06 21:25:49.380,
344388,J Trotman,0.584335765784497,149,2016-07-06 22:08:06.313,
326299,mingjerli,0.584321552927013,150,2016-07-06 14:43:52.080,
344822,47459,0.584186433963065,151,2016-07-06 16:44:22.283,
323447,David Shinn,0.584176790907164,152,2016-07-06 13:27:33.520,
325092,John Savage,0.584168038575313,153,2016-07-05 19:10:56.727,
326193,smota,0.584006778797195,154,2016-07-06 23:16:33.830,
323757,yilisg,0.583964876040266,155,2016-07-06 11:53:07.893,
340851,PL,0.583838470681039,156,2016-07-06 03:47:39.600,
345502,Charles Roberson,0.583796606651227,157,2016-07-06 18:56:12.297,
343403,Yantraguru,0.583780379982859,158,2016-07-06 11:28:31.047,
330862,WARD,0.58375695006793,159,2016-07-06 04:39:55.373,
342154,haiyang,0.583756601523736,160,2016-07-06 22:27:52.863,
335352,sdcs_ying,0.583736618323574,161,2016-07-06 05:43:02.437,
324210,Canivel,0.583730925435153,162,2016-07-05 17:42:16.067,
323577,Anil Kumar,0.58370861860705,163,2016-07-06 05:09:45.683,
329242,LetStats,0.58370861860705,164,2016-07-06 06:39:08.917,
341890,12876,0.58370861860705,165,2016-07-06 21:25:24.050,
341887,Paulo Pinto,0.583678837442452,166,2016-07-06 22:46:40.653,
343277,cia,0.583667490392751,167,2016-07-06 05:16:16.143,
324781,openneuron,0.583656491887232,168,2016-07-06 23:30:28.710,
329282,NadeemK,0.583649908274768,169,2016-07-05 17:51:57.967,
344469,Cy,0.583649908274768,170,2016-07-06 21:23:02.163,
345479,Prestonite,0.583643402116577,171,2016-07-05 10:01:09.370,
323594,50573,0.583643402116577,172,2016-07-05 11:33:50.953,
324146,71787,0.583643402116577,173,2016-07-05 12:25:40.537,
345433,zhun310,0.583643402116577,174,2016-07-05 13:07:59.060,
326518,pringleslion,0.583643402116577,175,2016-07-05 13:50:48.247,
335474,default,0.583643402116577,176,2016-07-05 16:39:51.150,
345114,Евгений Журин,0.583643402116577,177,2016-07-05 22:38:12.727,
327436,Aayush Mudgal,0.583643402116577,178,2016-07-06 02:16:44.700,
345108,AlexPupyshev,0.583643402116577,179,2016-07-06 10:20:06.780,
324394,$#0Ck~@Ve,0.583643402116577,180,2016-07-06 16:05:10.960,
324075,Ashwini,0.583643402116577,181,2016-07-06 18:59:30.487,
327006,zzz,0.583643402116577,182,2016-07-06 22:22:31.470,
339248,Raghavendra Kotikalapudi,0.583643402116577,183,2016-07-06 23:02:49.230,
339164,kVAL,0.583643402116577,184,2016-07-06 23:16:04.283,
330821,Manisha Lal,0.583643324662313,185,2016-07-05 20:05:44.327,
342977,not_today,0.583643324662313,186,2016-07-06 03:53:13.020,
327991,XxxX,0.583630931980029,187,2016-07-06 15:27:24.890,
323716,Wenlong Shen,0.58362856962497,188,2016-07-06 01:42:57.630,
344050,tomas,0.583626129815652,189,2016-07-06 19:49:01.360,
327544,stat17,0.583588796860293,190,2016-07-06 17:59:46.097,
338595,Nitthilan Kannappan Jayakodi,0.583564282585672,191,2016-07-06 21:28:31.103,
324980,clustifier,0.583560177509667,192,2016-07-05 18:55:32.470,
343618,LazyEvaluation,0.583543563569987,193,2016-07-06 15:54:58.513,
339081,85349,0.583539148676926,194,2016-07-06 21:46:35.220,
325250,Dave Hurst,0.583537212320319,195,2016-07-06 23:58:25.787,
344450,Numerical Methodical,0.583532487610201,196,2016-07-06 18:20:44.140,
342770,bricedev,0.583530977252051,197,2016-07-06 12:34:04.000,
345045,88059,0.583527569264424,198,2016-07-06 17:13:01.803,
326621,Matt Stroganov,0.583527569264424,199,2016-07-06 17:30:35.130,
330009,Liqun Yu,0.583527569264424,200,2016-07-06 18:31:59.467,
340677,amzgsteve,0.583527336901632,201,2016-07-06 16:39:19.567,
339704,Leandro dos Santos Coelho,0.583518507115509,202,2016-07-06 20:49:30.863,
338602,.,0.583518507115509,203,2016-07-06 21:15:56.527,
